,usdtbtc,usdtbtc,usdtbtc,usdtbtc,usdtbtc,usdtbtc,usdtbtc,usdtbtc,usdtetc,usdtetc,usdtetc,usdtetc,usdtetc,usdtetc,usdtetc,usdtetc,usdteth,usdteth,usdteth,usdteth,usdteth,usdteth,usdteth,usdteth,usdtltc,usdtltc,usdtltc,usdtltc,usdtltc,usdtltc,usdtltc,usdtltc,usdtxmr,usdtxmr,usdtxmr,usdtxmr,usdtxmr,usdtxmr,usdtxmr,usdtxmr,usdtxrp,usdtxrp,usdtxrp,usdtxrp,usdtxrp,usdtxrp,usdtxrp,usdtxrp,usdtzec,usdtzec,usdtzec,usdtzec,usdtzec,usdtzec,usdtzec,usdtzec,fiat,fiat,fiat
,open,high,low,close,volume,prev_position,position,amount,open,high,low,close,volume,prev_position,position,amount,open,high,low,close,volume,prev_position,position,amount,open,high,low,close,volume,prev_position,position,amount,open,high,low,close,volume,prev_position,position,amount,open,high,low,close,volume,prev_position,position,amount,open,high,low,close,volume,prev_position,position,amount,prev_position,position,amount
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-15 22:00:00,4121.00000000,4181.82899998,4121.00000000,4180.33331999,205.81088116,0,0,0E-8,13.36558453,13.49199949,13.32930789,13.49199943,485.00681633,0,0,0E-8,284.15000000,286.92311080,284.15000000,286.10000000,256.97763856,0,0,0E-8,43.03200000,43.40000000,42.99511470,43.39999999,658.12365458,0,0,0E-8,48.24999999,48.87680002,48.22186024,48.87680001,168.12452255,0,0,0E-8,0.15561541,0.15687252,0.15522743,0.15686964,98557.04154302,0,0,0E-8,211.40000018,213.49999999,211.40000018,213.00000000,18.66911022,0,0,0E-8,1,1,100.00000000
2017-08-15 22:30:00,4179.99999999,4195.02300000,4150.00000000,4170.00000007,202.98861013,0,0,0E-8,13.49199931,13.49199946,13.35693374,13.35700001,1928.36406979,0,0,0E-8,286.35649985,286.35649985,283.75000000,284.40000000,188.83843049,0,0,0E-8,43.38999991,43.72329974,43.25000052,43.33113829,426.49210940,0,0,0E-8,48.73016962,49.10398935,48.58444676,48.95667738,177.63584108,0,0,0E-8,0.15686880,0.15741923,0.15561475,0.15699977,150333.79020306,0,0,0E-8,211.90837675,213.00000000,210.85568089,210.85568299,8.21414073,0,0,0E-8,1,1,100.00000000
2017-08-15 23:00:00,4170.00000009,4185.28456089,4137.58723801,4169.79098945,217.14915883,0,0,0E-8,13.36700003,13.48999667,13.30000000,13.41512658,243.67652836,0,0,0E-8,284.40000000,286.08000000,283.39999900,285.58300000,344.76519676,0,0,0E-8,43.33100703,43.55436595,43.00000000,43.10743046,209.72259356,0,0,0E-8,49.10356973,49.10356979,48.71189409,48.71189409,42.65221686,0,0,0E-8,0.15699964,0.15929498,0.15565000,0.15898897,61599.46286583,0,0,0E-8,210.85600001,213.49999991,210.85600001,210.85600408,67.75698494,0,0,0E-8,1,1,100.00000000
2017-08-15 23:30:00,4169.79098945,4169.79098945,4137.96849646,4149.00000000,164.78559661,0,0,0E-8,13.36831121,13.44199873,13.33200000,13.42999955,297.94301395,0,0,0E-8,285.88383358,286.51233913,285.00000000,285.47023290,103.16738848,0,0,0E-8,43.10743046,43.10743047,42.79389640,43.02105867,266.92105552,0,0,0E-8,48.71189400,49.10398937,48.59900301,48.71189401,80.71246372,0,0,0E-8,0.15898831,0.15898831,0.15660000,0.15788227,736276.21603872,0,0,0E-8,210.85600440,213.26899857,210.85600440,212.10799679,32.26709582,0,0,0E-8,1,1,100.00000000
2017-08-16 00:00:00,4146.00000001,4189.00000000,4146.00000001,4189.00000000,150.97463716,0,0,0E-8,13.42999942,13.47574836,13.35700121,13.42000000,33.59471623,0,0,0E-8,285.47023290,288.71626795,285.47023290,288.60000000,554.49128860,0,0,0E-8,43.02105869,43.27797485,42.97108688,43.19338815,682.28846979,0,0,0E-8,48.71189402,49.01524021,48.71189402,49.01523994,103.35983691,0,0,0E-8,0.15790000,0.15849099,0.15525593,0.15748569,627319.21803175,0,0,0E-8,212.10799679,213.09999987,210.85601052,213.07999998,30.03024690,0,0,0E-8,1,1,100.00000000
2017-08-16 00:30:00,4188.99999999,4189.00000000,4106.00000001,4136.00000006,180.02911950,0,0,0E-8,13.42000000,13.47574836,13.30000006,13.38099999,1030.53235886,0,0,0E-8,288.60000000,288.60000000,285.01000021,287.15900000,835.16506565,0,0,0E-8,43.10021700,43.19389791,42.60000001,42.96943126,252.02743778,0,0,0E-8,49.01523989,49.01523989,48.20000000,48.30000002,106.72064369,0,0,0E-8,0.15748569,0.15788800,0.15407602,0.15550848,193604.05157729,0,0,0E-8,213.08000000,214.29999999,212.15600906,212.15601035,204.63069161,0,0,0E-8,1,1,100.00000000
2017-08-16 01:00:00,4136.00000006,4143.99809848,4082.00000000,4120.94907538,181.67428081,0,0,0E-8,13.29000004,13.41671975,13.23218589,13.23218610,472.68801701,0,0,0E-8,286.00000000,287.23914000,284.00010013,286.01718834,318.41310696,0,0,0E-8,42.78921378,43.00125816,42.78920521,42.78958644,137.43998247,0,0,0E-8,48.71188696,48.71188696,47.89239875,47.96190000,3.04037658,0,0,0E-8,0.15550987,0.15592225,0.15400000,0.15430000,896871.19167937,0,0,0E-8,214.29999885,214.29999999,212.15601289,212.15601990,65.98960608,0,0,0E-8,1,1,100.00000000
2017-08-16 01:30:00,4120.94907538,4151.94888545,4111.66688624,4151.00000000,164.47727814,0,0,0E-8,13.37999877,13.52580293,13.23218873,13.31949571,3153.26588764,0,0,0E-8,285.27457539,286.99999999,285.00000000,285.69002330,120.18175544,0,0,0E-8,42.90000000,43.06000000,42.78958653,42.98747773,307.86551590,0,0,0E-8,48.05554440,48.39999983,47.88067077,48.38989988,68.85770924,0,0,0E-8,0.15509706,0.15607882,0.15410002,0.15607738,49088.20711065,0,0,0E-8,213.99999971,214.29999999,212.15600901,214.29999998,114.33109374,0,0,0E-8,1,1,100.00000000
2017-08-16 02:00:00,4151.94888544,4157.89139737,4081.80252193,4086.00000001,161.68296279,0,0,0E-8,13.43671236,13.43671236,13.29999999,13.29999999,1317.62929250,0,0,0E-8,286.64999988,286.69999999,285.15000000,285.18504800,191.39168963,0,0,0E-8,42.98747774,43.06501528,42.80809714,43.00615189,113.81314241,0,0,0E-8,48.39999902,48.39999999,47.73000020,47.73000021,50.13491623,0,0,0E-8,0.15607706,0.15676709,0.15420004,0.15553314,215991.15510019,0,0,0E-8,214.29999999,214.29999999,212.00100000,213.00000000,153.48086261,0,0,0E-8,1,1,100.00000000
2017-08-16 02:30:00,4089.00000000,4116.56031870,4025.00000000,4036.00000000,268.78559844,0,0,0E-8,13.30000000,13.41342554,13.27596722,13.41341988,1395.77905659,0,0,0E-8,285.10000000,285.95529991,282.50000000,283.02838862,285.47811154,0,0,0E-8,42.90000000,43.06555823,42.60000016,42.94845839,236.49806018,0,0,0E-8,47.73000041,47.87318960,47.20000000,47.41827027,173.39291491,0,0,0E-8,0.15406820,0.15553451,0.15280000,0.15365903,531019.43160739,0,0,0E-8,213.00000000,214.99999995,211.00000000,211.00000000,149.02363513,0,0,0E-8,1,1,100.00000000
2017-08-16 03:00:00,4035.15000000,4090.99999999,4035.15000000,4069.99999999,124.12359959,0,0,0E-8,13.41341840,13.41342687,13.28000159,13.41342669,404.97735862,0,0,0E-8,283.83663494,287.25020693,283.51167005,286.70799996,601.05159549,0,0,0E-8,42.66193119,42.94845999,42.66193119,42.83000000,294.18121054,0,0,0E-8,47.41827028,48.09999982,47.41824606,47.90030001,62.93796769,0,0,0E-8,0.15365952,0.15547596,0.15365952,0.15406883,266439.90288496,0,0,0E-8,211.00000000,211.99920958,210.01301907,210.49516284,21.40239797,0,0,0E-8,1,1,100.00000000
2017-08-16 03:30:00,4075.99966697,4079.54147328,4051.00000001,4078.99999929,61.91364206,0,0,0E-8,13.41342657,13.41342819,13.29100049,13.29100665,84.79054354,0,0,0E-8,285.27545328,286.80000000,285.27545328,286.21657889,212.85067512,0,0,0E-8,42.97960000,42.97960000,42.70000000,42.75161388,254.29815343,0,0,0E-8,47.90030000,48.40000000,47.51010000,48.25480000,358.12171688,0,0,0E-8,0.15514636,0.15514636,0.15365966,0.15475377,54632.53770480,0,0,0E-8,211.98999695,211.98999695,210.01301938,210.99999996,51.08775527,0,0,0E-8,1,1,100.00000000
2017-08-16 04:00:00,4078.99999901,4078.99999901,4023.00000001,4027.90999975,116.95682428,0,0,0E-8,13.41342803,13.43596774,13.29100851,13.35977428,394.98358184,0,0,0E-8,285.76141625,286.49999935,284.99990000,285.00000000,119.76585389,0,0,0E-8,42.94999787,42.94999787,42.60000000,42.87824999,265.35304996,0,0,0E-8,48.25654244,48.47227203,48.14000000,48.28442000,5.14030974,0,0,0E-8,0.15450060,0.15475976,0.15330000,0.15340001,266127.32301318,0,0,0E-8,211.00000000,211.00000000,210.01301966,210.71024496,5.33613061,0,0,0E-8,1,1,100.00000000
2017-08-16 04:30:00,4034.99999998,4055.38103338,4009.00000000,4041.75987445,245.14160759,0,0,0E-8,13.35977427,13.48999989,13.28929439,13.30000110,1716.03092781,0,0,0E-8,285.27155311,285.85500000,284.00000000,284.07002796,572.81289750,0,0,0E-8,42.74249991,42.97272459,42.74249990,42.84393529,525.34877045,0,0,0E-8,48.13559332,48.47227203,48.11046882,48.32685520,87.02713093,0,0,0E-8,0.15322339,0.15437219,0.15231201,0.15360461,195485.45559249,0,0,0E-8,210.01301895,211.00000000,210.00000000,210.95000000,9.83785677,0,0,0E-8,1,1,100.00000000
2017-08-16 05:00:00,4039.01000001,4041.75987445,3951.53646179,3974.00000000,420.53442351,0,0,0E-8,13.30000037,13.32899999,13.18000000,13.19000001,853.58423270,0,0,0E-8,284.15500000,285.00999891,281.00000000,281.40000008,363.59510507,0,0,0E-8,42.78524239,42.87072749,42.25000000,42.25000001,318.98597499,0,0,0E-8,48.18235290,48.32676726,47.60557087,47.60557096,73.72469663,0,0,0E-8,0.15360443,0.15360443,0.14862000,0.14876012,1792201.68375874,0,0,0E-8,210.00004971,210.73009330,208.00000015,208.69499915,59.24157949,0,0,0E-8,1,1,100.00000000
2017-08-16 05:30:00,3973.91000002,4014.33616083,3951.58478172,3983.72700003,142.80267266,0,0,0E-8,13.30999442,13.30999442,13.18000001,13.18000001,451.17458642,0,0,0E-8,281.40000005,283.61125000,281.28973082,281.91638085,258.92124478,0,0,0E-8,42.25000001,42.58777877,42.25000001,42.27000101,368.85187047,0,0,0E-8,47.60557188,47.74841679,47.00000000,47.26963462,177.40622088,0,0,0E-8,0.14956012,0.15125490,0.14870002,0.14999999,359480.08486812,0,0,0E-8,208.03552081,208.69499915,207.29999997,207.29999997,2.95263919,0,0,0E-8,1,1,100.00000000
2017-08-16 06:00:00,3983.72700003,3985.43175402,3926.00000000,3966.52672487,303.56293842,0,0,0E-8,13.30899766,13.30899766,13.18000001,13.18000001,415.60606857,0,0,0E-8,281.91638087,282.88210735,280.00000000,281.91270333,323.01070767,0,0,0E-8,42.25000001,42.39680984,41.98404790,42.33639999,1277.26205604,0,0,0E-8,47.19892512,47.59800000,47.10478074,47.59799999,97.74825832,0,0,0E-8,0.15000000,0.15094170,0.14900757,0.15056686,144712.42401378,0,0,0E-8,208.06542800,208.06558949,205.07999990,206.54994550,64.22424443,0,0,0E-8,1,1,100.00000000
2017-08-16 06:30:00,3966.29432393,4069.72935683,3966.29432393,4050.00000000,256.40603584,0,0,0E-8,13.18000003,13.27999775,13.18000001,13.27989325,374.30840932,0,0,0E-8,281.48983428,283.85300000,281.00000000,283.30000000,309.92741337,0,0,0E-8,42.21000000,42.50312799,42.01000033,42.50312798,189.86771539,0,0,0E-8,47.59799999,48.49999999,47.19941600,48.49999989,209.94330783,0,0,0E-8,0.15056672,0.15200000,0.14970000,0.15169903,82298.86616623,0,0,0E-8,206.54994713,208.49000000,206.54994713,208.00000000,149.46576969,0,0,0E-8,1,1,100.00000000
2017-08-16 07:00:00,4054.04999999,4100.00000000,4051.03491000,4082.36278756,235.90726849,0,0,0E-8,13.29989425,13.36999999,13.19999572,13.36999999,1199.40199101,0,0,0E-8,283.30000000,285.95204380,283.00000000,285.90000000,924.72013190,0,0,0E-8,42.50312799,42.83692401,42.35812401,42.35812590,636.26728457,0,0,0E-8,48.51940242,48.80000001,48.16828035,48.16828035,264.81661706,0,0,0E-8,0.15200000,0.15360483,0.15169903,0.15358942,221015.78802130,0,0,0E-8,208.49000000,209.00000005,207.00100052,208.95992083,52.30091438,0,0,0E-8,1,1,100.00000000
2017-08-16 07:30:00,4086.00000000,4115.96999993,4044.60411092,4059.03336785,251.08689142,0,0,0E-8,13.36999999,13.43999994,13.25000001,13.28900000,593.14298739,0,0,0E-8,284.80878003,286.80000000,284.00000000,284.15219011,364.88611110,0,0,0E-8,42.45634741,42.58366881,42.35812618,42.44151592,130.38019412,0,0,0E-8,48.02422730,48.45422712,47.21211596,47.21211602,107.71445561,0,0,0E-8,0.15350000,0.15398777,0.15200000,0.15299918,221639.82844885,0,0,0E-8,208.95992062,208.95992062,207.00500009,207.00500095,34.72828799,0,0,0E-8,1,1,100.00000000
2017-08-16 08:00:00,4069.45209885,4087.26800000,4045.00000000,4071.13403778,89.70160788,0,0,0E-8,13.28983370,13.42380634,13.21989425,13.21989426,767.48905822,0,0,0E-8,284.22765820,286.80000000,284.10007000,285.89000000,385.54107555,0,0,0E-8,42.51526430,42.52719999,42.30000000,42.50000000,306.75403448,0,0,0E-8,48.19999954,48.19999954,47.55000042,47.69265001,237.04492173,0,0,0E-8,0.15259987,0.15322151,0.15100000,0.15100000,162643.97831794,0,0,0E-8,207.00500095,211.74138456,207.00500095,208.00000000,26.21395746,0,0,0E-8,1,1,100.00000000
2017-08-16 08:30:00,4071.28764550,4155.00000000,4066.66145308,4152.00000005,333.64269944,0,0,0E-8,13.23989426,13.39402710,13.21000002,13.37200042,267.18421751,0,0,0E-8,285.95529999,287.00000000,284.49999900,287.00000000,450.31104728,0,0,0E-8,42.53091230,42.99999990,42.16919270,42.78000000,671.62928295,0,0,0E-8,47.69265000,48.22812415,47.69265000,48.20300000,17.96548547,0,0,0E-8,0.15130000,0.15207670,0.15100000,0.15206505,260130.37460376,0,0,0E-8,207.23011209,210.02200165,207.23011209,210.02200163,4.35791317,0,0,0E-8,1,1,100.00000000
2017-08-16 09:00:00,4154.48450999,4165.35797999,4103.11416000,4128.77292752,221.60728414,0,0,0E-8,13.37200042,13.51000000,13.29399998,13.43899827,2125.44722506,0,0,0E-8,287.00000000,288.00000000,286.11066804,287.20001001,495.68161797,0,0,0E-8,42.44000000,43.12370163,42.44000000,42.94999901,1175.23706197,0,0,0E-8,48.08344007,48.49999870,47.87216259,47.87216273,10.48791432,0,0,0E-8,0.15206646,0.15470170,0.15200000,0.15398883,492339.78078013,0,0,0E-8,210.00000000,210.44300323,208.70300319,208.81000070,14.96090341,0,0,0E-8,1,1,100.00000000
2017-08-16 09:30:00,4122.80131477,4148.34342467,4115.74961226,4130.09000000,96.15745549,0,0,0E-8,13.42100003,13.46899814,13.37000000,13.46243927,1021.19717324,0,0,0E-8,287.20001001,288.27656500,286.61000009,288.27649999,305.74954655,0,0,0E-8,43.10000000,43.19999999,42.86502544,42.88391701,489.66592539,0,0,0E-8,48.01581660,48.01581660,47.87218340,47.87218340,0.01968853,0,0,0E-8,0.15398870,0.15447687,0.15300112,0.15329992,130207.64921523,0,0,0E-8,208.82000128,210.44199883,208.81000030,209.18578000,9.12452739,0,0,0E-8,1,1,100.00000000
2017-08-16 10:00:00,4138.00000020,4151.30000019,4095.17933322,4099.42120000,117.03229725,0,0,0E-8,13.46243927,13.52580292,13.27880000,13.41099945,3458.66558895,0,0,0E-8,288.27650000,288.27656499,285.84257231,286.59985983,587.84459964,0,0,0E-8,42.88391705,43.20000000,42.80000100,42.82611056,595.03139546,0,0,0E-8,48.01574507,48.01574507,47.13999961,47.19990000,135.50019269,0,0,0E-8,0.15329899,0.15443887,0.15215666,0.15247639,184219.40738215,0,0,0E-8,209.18578000,210.43999189,208.00000024,208.00000024,60.12157274,0,0,0E-8,1,1,100.00000000
2017-08-16 10:30:00,4095.17933326,4117.31499985,4092.00000001,4101.74356048,144.93523329,0,0,0E-8,13.35999885,13.39999725,13.25000032,13.25000050,190.42465296,0,0,0E-8,285.84257230,290.76141668,285.84257230,290.10002000,983.92563105,0,0,0E-8,42.80000001,42.92839990,42.78000000,42.78000000,102.75822003,0,0,0E-8,47.10478074,47.64249529,47.10478074,47.34159992,55.24859144,0,0,0E-8,0.15318601,0.15426999,0.15215686,0.15331009,202299.18591418,0,0,0E-8,208.00000001,208.80000000,207.43000001,208.00000022,27.32587845,0,0,0E-8,1,1,100.00000000
2017-08-16 11:00:00,4100.00000000,4100.00000000,4060.00000000,4064.00000000,214.08902520,0,0,0E-8,13.25000038,13.49999999,13.25000038,13.49999953,2264.87683811,0,0,0E-8,290.66517000,297.25498194,290.10003006,297.14999999,3652.29926920,0,0,0E-8,42.70030100,42.77000000,42.39000000,42.76859998,435.50584574,0,0,0E-8,47.21000001,47.33317380,47.10478074,47.19162510,51.92945006,0,0,0E-8,0.15300015,0.15398884,0.15250000,0.15398883,311257.08149016,0,0,0E-8,208.80000000,212.00000000,208.00000064,211.97300255,125.40388449,0,0,0E-8,1,1,100.00000000
2017-08-16 11:30:00,4060.00000000,4095.97107865,4059.00000000,4090.98937202,101.54693449,0,0,0E-8,13.42878024,13.50000000,13.40000006,13.50000000,1899.02564448,0,0,0E-8,297.25498194,298.49400000,294.70100023,296.49999982,2566.41897022,0,0,0E-8,42.76859977,42.99969853,42.68010212,42.74780094,755.79046083,0,0,0E-8,47.10478568,47.58422546,47.10478568,47.33316908,227.00565034,0,0,0E-8,0.15398884,0.15424698,0.15215000,0.15322105,188278.94091028,0,0,0E-8,212.65500097,213.81480706,211.84000013,212.78716441,69.38671000,0,0,0E-8,1,1,100.00000000
2017-08-16 12:00:00,4085.71993980,4090.92992810,4039.24583421,4086.99000001,215.81374754,0,0,0E-8,13.50000000,13.54999900,13.45000000,13.54249948,4341.00658652,0,0,0E-8,295.99000002,298.00010000,294.11764705,296.12249989,788.30839830,0,0,0E-8,42.67068792,42.77899990,42.30000000,42.53803215,656.13313087,0,0,0E-8,47.10478074,47.47350000,47.10000000,47.47329999,54.78029708,0,0,0E-8,0.15211768,0.15386736,0.15161000,0.15253706,1643539.09907194,0,0,0E-8,212.75522941,213.64999987,210.17968450,212.00000000,75.38258451,0,0,0E-8,1,1,100.00000000
2017-08-16 12:30:00,4087.00000000,4129.80179924,4069.92546245,4129.80179922,131.18573356,0,0,0E-8,13.53499999,13.64999998,13.51519830,13.59087490,1098.46434416,0,0,0E-8,296.12249989,296.29999999,295.10007005,296.13600000,379.94425630,0,0,0E-8,42.53803198,42.73517263,42.27303684,42.73417259,337.46875064,0,0,0E-8,47.47209999,47.81721834,47.25792039,47.56871464,54.93306466,0,0,0E-8,0.15300000,0.15330001,0.15153706,0.15329996,244311.27311664,0,0,0E-8,212.00000000,213.59999995,211.74306435,211.81846940,30.11305986,0,0,0E-8,1,1,100.00000000
2017-08-16 13:00:00,4129.80179921,4131.63081900,4092.72183421,4103.99999999,63.53101476,0,0,0E-8,13.59999999,13.69999998,13.54686774,13.61700201,2609.49060448,0,0,0E-8,296.28000000,296.28000000,295.22000000,296.00007000,282.19270401,0,0,0E-8,42.73417247,42.73417247,42.20000000,42.20000000,760.77673184,0,0,0E-8,47.81721834,47.81721834,47.67417752,47.81721834,180.19374272,0,0,0E-8,0.15329998,0.15380068,0.15230061,0.15379921,217137.77885837,0,0,0E-8,211.43029479,211.43029479,209.53535320,211.42839792,53.10222775,0,0,0E-8,1,1,100.00000000
2017-08-16 13:30:00,4104.00000000,4131.63081899,4096.61635077,4124.00000000,149.49994544,0,0,0E-8,13.65940600,14.16455031,13.65940600,14.13000000,4946.37526348,0,0,0E-8,295.92000000,299.99100000,295.60000006,299.53200000,1736.19862702,0,0,0E-8,42.20000001,42.99999999,42.20000001,42.99999999,6094.72524125,0,0,0E-8,47.81721834,47.81721834,47.61238960,47.61238960,260.63939791,0,0,0E-8,0.15379954,0.15509999,0.15279984,0.15506095,386877.01253572,0,0,0E-8,211.42205507,214.99999930,211.42205507,214.00000001,251.25256683,0,0,0E-8,1,1,100.00000000
2017-08-16 14:00:00,4127.99999960,4129.99999999,4115.00000000,4122.22222222,97.58352360,0,0,0E-8,14.13000000,14.39990675,14.13000000,14.26000000,14972.24184097,0,0,0E-8,299.53200000,303.00000000,299.50000000,301.19999900,2965.15961762,0,0,0E-8,42.99999994,44.08644511,42.81000001,43.60270000,3210.08792362,0,0,0E-8,47.75523000,47.75523557,47.56384314,47.75523470,57.99841928,0,0,0E-8,0.15509999,0.15734350,0.15500001,0.15600033,1432770.31978658,0,0,0E-8,214.00000000,214.99999904,213.50000000,214.16000022,142.21960340,0,0,0E-8,1,1,100.00000000
2017-08-16 14:30:00,4121.99999999,4122.00000000,4100.45000540,4119.00000000,75.96068480,0,0,0E-8,14.26000000,14.33100000,14.18500090,14.18500090,4469.71227416,0,0,0E-8,300.98000000,301.59785992,299.49422700,300.60000900,1731.30402121,0,0,0E-8,43.62836580,43.78213265,43.31000000,43.58243274,1659.28463244,0,0,0E-8,47.75523457,47.75523457,47.47786642,47.69335209,4.68692433,0,0,0E-8,0.15600034,0.15698922,0.15522665,0.15628959,134945.51976249,0,0,0E-8,214.16000022,214.16000022,212.53535325,213.34864330,66.31415544,0,0,0E-8,1,1,100.00000000
2017-08-16 15:00:00,4117.72716978,4300.00000000,4117.72716978,4299.99999999,720.00615815,0,0,0E-8,14.18590000,14.26000000,14.05000000,14.05799994,2629.29907604,0,0,0E-8,300.70000000,302.99985998,299.65100001,300.85999000,1371.20950787,0,0,0E-8,43.59243274,44.79099998,43.31000004,44.69000003,3369.52859998,0,0,0E-8,47.69335208,48.87216257,47.64752028,48.49173261,778.37822975,0,0,0E-8,0.15624998,0.15764784,0.15520008,0.15700048,260093.77932685,0,0,0E-8,213.33796380,218.65804748,212.53535483,218.65804748,301.92515854,0,0,0E-8,1,1,100.00000000
2017-08-16 15:30:00,4300.00000000,4315.98080000,4270.00000002,4299.99999991,546.17086048,0,0,0E-8,14.04314962,14.06502894,13.90000000,13.96599990,2244.93213206,0,0,0E-8,300.99999998,300.99999998,297.35497001,299.48263431,1197.72038133,0,0,0E-8,44.71016000,44.79869995,44.35471202,44.45000000,4464.58612956,0,0,0E-8,48.49170000,48.63717510,47.82070006,48.31200000,1190.74868144,0,0,0E-8,0.15759399,0.15759399,0.15587901,0.15699966,490585.87239776,0,0,0E-8,218.20000000,218.65000000,214.12970420,214.90970550,84.16910478,0,0,0E-8,1,1,100.00000000
2017-08-16 16:00:00,4300.00000000,4358.00000000,4279.00000000,4312.00000000,652.39174960,0,0,0E-8,13.96600019,14.20429999,13.96600019,14.09999989,3681.95458136,0,0,0E-8,298.55300010,301.93923036,298.55300010,301.50000001,1095.55375775,0,0,0E-8,44.45000000,44.88871425,44.39000000,44.58334999,1898.16285676,0,0,0E-8,48.14350000,48.78649996,47.89970001,48.54479998,652.98205656,0,0,0E-8,0.15699991,0.15747954,0.15561486,0.15747948,418805.05076906,0,0,0E-8,214.12970592,219.99999998,214.12970592,218.00000000,287.33656492,0,0,0E-8,1,1,100.00000000
2017-08-16 16:30:00,4312.92845019,4333.99999999,4285.00000000,4290.50000021,193.66689842,0,0,0E-8,14.15399940,14.19000005,14.08000000,14.09601107,1481.80067683,0,0,0E-8,301.50000000,304.00988090,300.44475103,302.35035004,2937.60926958,0,0,0E-8,44.56630122,44.73380000,44.21200000,44.50000000,1317.89832749,0,0,0E-8,48.39970090,48.79999999,48.39486092,48.78420000,531.50781830,0,0,0E-8,0.15747944,0.15759973,0.15530000,0.15530004,302868.57248441,0,0,0E-8,218.00000000,219.00000000,217.24334993,218.66757801,119.39971724,0,0,0E-8,1,1,100.00000000
